@RELATION Lolli99999

@ATTRIBUTE countlinecode REAL
@ATTRIBUTE countclassbase REAL
@ATTRIBUTE countclasscoupled REAL
@ATTRIBUTE countclassderived REAL
@ATTRIBUTE countdeclmethodall REAL
@ATTRIBUTE countdeclmethod REAL
@ATTRIBUTE maxinheritancetree REAL
@ATTRIBUTE percentlackofcohesion REAL
@ATTRIBUTE countdeclinstancemethod REAL
@ATTRIBUTE countdeclinstancevariable REAL
@ATTRIBUTE defect {0.0,1.0}

@DATA
58.0,1.0,1.0,0.0,5.0,5.0,2.0,0.0,3.0,0.0,1.0
1536.0,1.0,69.0,0.0,66.0,66.0,2.0,93.0,58.0,41.0,1.0
18.0,1.0,7.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
21.0,1.0,10.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
8.0,1.0,5.0,0.0,12.0,1.0,3.0,0.0,1.0,0.0,1.0
11.0,1.0,3.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
83.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
29.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,1.0
5.0,1.0,5.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
13.0,1.0,4.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
12.0,1.0,5.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
11.0,1.0,3.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
9.0,1.0,3.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
5.0,1.0,3.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
6.0,1.0,5.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
10.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
351.0,2.0,15.0,0.0,26.0,26.0,1.0,78.0,25.0,6.0,1.0
31.0,2.0,1.0,0.0,4.0,4.0,1.0,44.0,4.0,5.0,1.0
98.0,1.0,7.0,0.0,22.0,9.0,4.0,0.0,6.0,0.0,0.0
239.0,1.0,17.0,0.0,13.0,13.0,1.0,68.0,13.0,12.0,1.0
22.0,2.0,2.0,0.0,5.0,5.0,1.0,40.0,5.0,1.0,0.0
26.0,2.0,1.0,0.0,5.0,5.0,1.0,30.0,5.0,2.0,0.0
880.0,1.0,52.0,0.0,35.0,35.0,2.0,89.0,33.0,40.0,1.0
22.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
5.0,1.0,3.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,3.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
6.0,1.0,3.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
14.0,1.0,4.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,0.0
14.0,1.0,4.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
7.0,1.0,3.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
10.0,1.0,5.0,0.0,12.0,1.0,3.0,0.0,1.0,0.0,1.0
13.0,1.0,4.0,0.0,23.0,1.0,2.0,0.0,1.0,0.0,1.0
71.0,2.0,7.0,0.0,16.0,16.0,1.0,81.0,16.0,1.0,1.0
15.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
25.0,0.0,1.0,1.0,13.0,13.0,0.0,0.0,13.0,0.0,1.0
10.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0
53.0,1.0,6.0,0.0,7.0,7.0,2.0,71.0,7.0,2.0,1.0
482.0,1.0,28.0,0.0,48.0,24.0,2.0,80.0,21.0,7.0,1.0
20.0,1.0,4.0,0.0,2.0,2.0,1.0,50.0,2.0,6.0,1.0
18.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
13.0,1.0,3.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0
103.0,1.0,13.0,0.0,274.0,12.0,5.0,79.0,9.0,4.0,1.0
13.0,1.0,8.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,0.0
214.0,1.0,17.0,0.0,288.0,26.0,5.0,85.0,25.0,8.0,1.0
18.0,1.0,4.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
471.0,1.0,30.0,2.0,24.0,24.0,1.0,79.0,24.0,12.0,1.0
8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0
49.0,2.0,10.0,0.0,6.0,6.0,1.0,47.0,6.0,6.0,0.0
23.0,1.0,10.0,0.0,14.0,4.0,2.0,50.0,4.0,1.0,0.0
31.0,1.0,5.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0
25.0,2.0,7.0,0.0,2.0,2.0,1.0,50.0,2.0,1.0,0.0
22.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
15.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,9.0,0.0,1.0
34.0,2.0,6.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,1.0
8.0,1.0,1.0,0.0,12.0,2.0,2.0,0.0,2.0,0.0,0.0
5.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2362.0,1.0,82.0,0.0,71.0,56.0,2.0,94.0,48.0,48.0,1.0
133.0,2.0,16.0,0.0,9.0,9.0,1.0,0.0,9.0,0.0,1.0
83.0,1.0,14.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
5.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
398.0,1.0,35.0,0.0,35.0,35.0,2.0,0.0,35.0,0.0,1.0
26.0,2.0,7.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0
87.0,1.0,1.0,0.0,9.0,9.0,1.0,33.0,9.0,2.0,1.0
29.0,1.0,3.0,0.0,4.0,4.0,2.0,50.0,4.0,1.0,1.0
32.0,1.0,2.0,0.0,5.0,5.0,1.0,19.0,4.0,2.0,1.0
203.0,1.0,17.0,0.0,42.0,18.0,2.0,83.0,18.0,1.0,1.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
17.0,1.0,3.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,0.0
27.0,1.0,9.0,0.0,14.0,4.0,2.0,50.0,4.0,1.0,0.0
13.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0
30.0,1.0,1.0,0.0,4.0,4.0,1.0,43.0,4.0,4.0,0.0
25.0,1.0,3.0,0.0,45.0,1.0,2.0,0.0,1.0,0.0,0.0
26.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
74.0,1.0,9.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
7.0,1.0,2.0,0.0,23.0,1.0,2.0,0.0,1.0,0.0,1.0
11.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0
203.0,1.0,15.0,0.0,30.0,30.0,1.0,90.0,29.0,14.0,1.0
5.0,0.0,4.0,5.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0
509.0,1.0,8.0,0.0,11.0,11.0,1.0,63.0,11.0,2.0,1.0
23.0,1.0,0.0,0.0,2.0,2.0,1.0,12.0,2.0,4.0,0.0
72.0,1.0,3.0,0.0,5.0,5.0,1.0,66.0,5.0,15.0,1.0
200.0,1.0,15.0,0.0,12.0,12.0,1.0,77.0,9.0,2.0,1.0
23.0,1.0,5.0,0.0,45.0,1.0,2.0,0.0,1.0,0.0,1.0
32.0,1.0,2.0,0.0,15.0,2.0,2.0,0.0,2.0,0.0,1.0
114.0,1.0,1.0,0.0,12.0,12.0,1.0,79.0,12.0,13.0,0.0
26.0,2.0,6.0,0.0,3.0,3.0,1.0,33.0,3.0,1.0,1.0
26.0,2.0,6.0,0.0,3.0,3.0,1.0,33.0,3.0,1.0,1.0
6.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,1.0
316.0,2.0,20.0,0.0,15.0,15.0,1.0,79.0,13.0,8.0,1.0
97.0,1.0,7.0,0.0,20.0,7.0,4.0,64.0,7.0,11.0,1.0
49.0,2.0,1.0,2.0,10.0,10.0,1.0,62.0,10.0,3.0,0.0
341.0,2.0,31.0,0.0,12.0,12.0,1.0,88.0,11.0,7.0,1.0
42.0,1.0,6.0,0.0,5.0,5.0,1.0,50.0,5.0,2.0,0.0
52.0,1.0,8.0,0.0,14.0,4.0,2.0,41.0,4.0,3.0,1.0
6.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
10.0,1.0,4.0,0.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0
114.0,1.0,6.0,0.0,25.0,12.0,4.0,0.0,12.0,0.0,0.0
128.0,1.0,11.0,0.0,19.0,19.0,1.0,89.0,0.0,0.0,1.0
341.0,1.0,26.0,0.0,29.0,29.0,1.0,89.0,24.0,13.0,1.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
5.0,1.0,4.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
4.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0
20.0,1.0,6.0,0.0,14.0,4.0,2.0,50.0,4.0,1.0,1.0
21.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0
51.0,1.0,8.0,0.0,261.0,3.0,5.0,50.0,2.0,1.0,1.0
12.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
24.0,1.0,3.0,0.0,2.0,2.0,1.0,72.0,2.0,9.0,1.0
98.0,1.0,5.0,0.0,76.0,10.0,2.0,57.0,10.0,4.0,1.0
14.0,1.0,1.0,0.0,30.0,3.0,2.0,0.0,3.0,0.0,1.0
23.0,1.0,1.0,2.0,3.0,3.0,1.0,55.0,3.0,3.0,1.0
256.0,1.0,5.0,0.0,41.0,26.0,2.0,7.0,25.0,1.0,1.0
1.0,1.0,0.0,0.0,29.0,0.0,2.0,0.0,0.0,0.0,1.0
495.0,1.0,10.0,0.0,31.0,31.0,1.0,75.0,31.0,4.0,1.0
347.0,1.0,2.0,0.0,17.0,2.0,2.0,0.0,2.0,1.0,1.0
337.0,1.0,25.0,0.0,14.0,14.0,2.0,77.0,14.0,5.0,1.0
117.0,1.0,9.0,0.0,61.0,6.0,3.0,0.0,6.0,0.0,0.0
6.0,1.0,1.0,0.0,12.0,1.0,2.0,0.0,1.0,0.0,0.0
786.0,1.0,43.0,0.0,33.0,33.0,2.0,86.0,29.0,14.0,1.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
70.0,1.0,5.0,0.0,54.0,10.0,2.0,70.0,10.0,1.0,0.0
37.0,1.0,4.0,0.0,6.0,6.0,1.0,0.0,6.0,0.0,0.0
13.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
37.0,1.0,6.0,0.0,6.0,3.0,2.0,0.0,3.0,3.0,1.0
44.0,1.0,9.0,0.0,6.0,3.0,2.0,0.0,3.0,3.0,1.0
7.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
668.0,1.0,41.0,0.0,32.0,32.0,2.0,87.0,28.0,34.0,1.0
18.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
11.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0
87.0,1.0,1.0,0.0,19.0,19.0,1.0,71.0,19.0,5.0,1.0
15.0,1.0,1.0,0.0,3.0,3.0,2.0,33.0,2.0,1.0,0.0
10597.0,1.0,153.0,0.0,300.0,300.0,2.0,97.0,243.0,63.0,1.0
25.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
6.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
176.0,1.0,23.0,0.0,39.0,12.0,2.0,75.0,12.0,2.0,1.0
278.0,1.0,23.0,0.0,38.0,22.0,2.0,76.0,22.0,4.0,1.0
13.0,2.0,2.0,0.0,2.0,2.0,1.0,50.0,2.0,1.0,0.0
11.0,2.0,5.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
53.0,1.0,1.0,0.0,9.0,9.0,1.0,75.0,9.0,4.0,1.0
186.0,1.0,20.0,0.0,29.0,13.0,2.0,64.0,13.0,3.0,1.0
16.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
40.0,1.0,5.0,2.0,7.0,7.0,1.0,50.0,7.0,2.0,0.0
47.0,1.0,6.0,2.0,16.0,16.0,1.0,77.0,16.0,8.0,1.0
262.0,1.0,23.0,0.0,15.0,8.0,2.0,67.0,8.0,8.0,1.0
8.0,1.0,6.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
59.0,1.0,7.0,0.0,12.0,5.0,2.0,40.0,5.0,3.0,0.0
39.0,1.0,1.0,0.0,6.0,6.0,1.0,83.0,1.0,6.0,0.0
398.0,1.0,36.0,0.0,49.0,5.0,2.0,60.0,5.0,2.0,1.0
27.0,1.0,7.0,0.0,3.0,3.0,1.0,80.0,3.0,10.0,0.0
29.0,1.0,5.0,0.0,1.0,1.0,1.0,33.0,1.0,6.0,0.0
129.0,1.0,8.0,0.0,6.0,6.0,1.0,66.0,6.0,4.0,1.0
9.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
50.0,1.0,1.0,0.0,11.0,11.0,1.0,18.0,11.0,1.0,1.0
8.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0
176.0,1.0,24.0,0.0,39.0,12.0,2.0,75.0,12.0,2.0,1.0
167.0,1.0,23.0,0.0,39.0,12.0,2.0,75.0,12.0,2.0,1.0
8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0
23.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
16.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
12.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
4.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
20.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
18.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
29.0,1.0,8.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0
49.0,1.0,17.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
8.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
138.0,1.0,7.0,0.0,23.0,10.0,4.0,100.0,10.0,1.0,1.0
31.0,1.0,3.0,0.0,49.0,5.0,3.0,66.0,5.0,3.0,1.0
285.0,1.0,5.0,2.0,44.0,41.0,2.0,94.0,41.0,23.0,1.0
160.0,1.0,4.0,0.0,7.0,7.0,1.0,28.0,7.0,1.0,0.0
8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0
76.0,1.0,3.0,0.0,8.0,8.0,1.0,68.0,8.0,8.0,0.0
119.0,1.0,2.0,0.0,20.0,7.0,4.0,0.0,7.0,0.0,0.0
12.0,1.0,0.0,0.0,45.0,1.0,3.0,0.0,1.0,1.0,1.0
59.0,1.0,4.0,0.0,70.0,4.0,2.0,0.0,4.0,1.0,1.0
11.0,1.0,2.0,0.0,29.0,2.0,2.0,0.0,2.0,0.0,1.0
42.0,2.0,5.0,0.0,71.0,5.0,2.0,19.0,5.0,1.0,1.0
206.0,1.0,8.0,0.0,7.0,7.0,1.0,49.0,7.0,9.0,1.0
4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
16.0,1.0,3.0,0.0,30.0,3.0,2.0,0.0,3.0,0.0,1.0
305.0,1.0,8.0,0.0,13.0,13.0,1.0,76.0,0.0,0.0,1.0
24.0,1.0,0.0,0.0,5.0,5.0,1.0,19.0,5.0,2.0,1.0
3015.0,1.0,62.0,0.0,90.0,90.0,1.0,95.0,89.0,29.0,1.0
5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33.0,1.0,2.0,0.0,7.0,4.0,2.0,65.0,4.0,5.0,1.0
1516.0,1.0,36.0,0.0,81.0,81.0,2.0,90.0,78.0,17.0,1.0
6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0
18.0,1.0,4.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,0.0
8.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
8.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0
7.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
19.0,1.0,7.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
148.0,1.0,7.0,0.0,26.0,13.0,4.0,50.0,13.0,2.0,1.0
7.0,1.0,3.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,0.0
362.0,1.0,29.0,0.0,16.0,16.0,1.0,81.0,15.0,21.0,1.0
7.0,1.0,5.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
7.0,1.0,5.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,1.0
19.0,1.0,3.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,1.0
16.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
7.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
2335.0,2.0,56.0,0.0,105.0,90.0,2.0,95.0,78.0,91.0,1.0
64.0,2.0,6.0,0.0,7.0,7.0,1.0,71.0,7.0,1.0,0.0
8.0,1.0,3.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,0.0
308.0,1.0,9.0,0.0,23.0,23.0,2.0,0.0,23.0,0.0,1.0
14.0,1.0,3.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,0.0
8.0,1.0,3.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,0.0
48.0,1.0,4.0,0.0,12.0,6.0,2.0,0.0,6.0,0.0,1.0
16.0,1.0,3.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,1.0
11.0,1.0,3.0,0.0,12.0,2.0,2.0,0.0,2.0,0.0,0.0
59.0,2.0,3.0,0.0,5.0,5.0,1.0,13.0,5.0,3.0,0.0
8.0,1.0,3.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,0.0
94.0,2.0,4.0,0.0,9.0,9.0,1.0,67.0,9.0,9.0,1.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
11.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
19.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
356.0,1.0,33.0,0.0,10.0,10.0,2.0,78.0,4.0,7.0,1.0
17.0,2.0,5.0,0.0,26.0,3.0,2.0,50.0,3.0,2.0,0.0
1.0,1.0,0.0,0.0,44.0,0.0,2.0,0.0,0.0,0.0,0.0
4.0,1.0,3.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,3.0,0.0,34.0,1.0,3.0,0.0,1.0,0.0,1.0
4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
86.0,1.0,7.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
4.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
194.0,1.0,10.0,0.0,8.0,8.0,1.0,62.0,7.0,23.0,0.0
10.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
7.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
612.0,1.0,2.0,0.0,19.0,4.0,2.0,0.0,4.0,1.0,0.0
593.0,1.0,35.0,0.0,29.0,29.0,2.0,74.0,29.0,4.0,1.0
10.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
11.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
99.0,1.0,11.0,0.0,60.0,5.0,3.0,0.0,5.0,0.0,0.0
18.0,1.0,5.0,0.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0
650.0,2.0,16.0,0.0,32.0,32.0,1.0,83.0,32.0,18.0,1.0
65.0,1.0,5.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,0.0
5.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
124.0,1.0,12.0,0.0,11.0,11.0,2.0,27.0,11.0,1.0,0.0
48.0,2.0,6.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
501.0,1.0,19.0,0.0,20.0,20.0,1.0,77.0,20.0,14.0,1.0
18.0,1.0,1.0,4.0,5.0,5.0,2.0,0.0,5.0,0.0,0.0
18.0,1.0,3.0,0.0,7.0,2.0,2.0,0.0,2.0,1.0,0.0
5.0,1.0,2.0,0.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0
20.0,1.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,1.0,0.0
5.0,1.0,1.0,0.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0
17.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
5.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
54.0,1.0,5.0,0.0,5.0,5.0,2.0,0.0,5.0,1.0,0.0
18.0,1.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,1.0,0.0
5.0,1.0,1.0,0.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0
18.0,1.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,1.0,0.0
5.0,1.0,1.0,0.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0
1328.0,3.0,43.0,0.0,40.0,40.0,1.0,81.0,40.0,14.0,0.0
104.0,1.0,7.0,0.0,5.0,5.0,1.0,0.0,5.0,1.0,0.0
8.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
16.0,2.0,1.0,1.0,3.0,3.0,1.0,25.0,3.0,2.0,0.0
517.0,1.0,16.0,1.0,28.0,28.0,1.0,73.0,28.0,6.0,0.0
8.0,1.0,2.0,0.0,12.0,1.0,2.0,0.0,1.0,0.0,0.0
109.0,1.0,7.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,0.0
14.0,1.0,4.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,0.0
5.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,1.0,0.0,29.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
6.0,1.0,2.0,0.0,22.0,1.0,2.0,0.0,1.0,0.0,0.0
140.0,1.0,2.0,0.0,17.0,2.0,2.0,0.0,2.0,1.0,0.0
127.0,1.0,17.0,0.0,7.0,7.0,2.0,52.0,7.0,3.0,0.0
179.0,1.0,25.0,0.0,11.0,11.0,2.0,68.0,11.0,2.0,1.0
13.0,1.0,2.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,0.0
7.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
22.0,1.0,10.0,0.0,12.0,2.0,2.0,50.0,2.0,1.0,0.0
25.0,1.0,7.0,0.0,58.0,3.0,3.0,0.0,3.0,0.0,0.0
6.0,1.0,4.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,0.0
237.0,1.0,20.0,0.0,17.0,17.0,1.0,87.0,16.0,9.0,0.0
16.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
204.0,1.0,9.0,0.0,20.0,7.0,4.0,0.0,7.0,0.0,0.0
25.0,1.0,4.0,0.0,229.0,5.0,3.0,40.0,5.0,2.0,1.0
104.0,1.0,10.0,0.0,259.0,8.0,3.0,6.0,8.0,2.0,1.0
6.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,1.0
516.0,1.0,17.0,0.0,36.0,36.0,2.0,89.0,36.0,18.0,1.0
37.0,2.0,3.0,0.0,4.0,4.0,1.0,50.0,4.0,1.0,1.0
11.0,2.0,3.0,0.0,1.0,1.0,1.0,25.0,1.0,4.0,1.0
4.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
9.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
9.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
9.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
344.0,1.0,30.0,0.0,27.0,12.0,2.0,80.0,11.0,28.0,1.0
9.0,1.0,3.0,0.0,45.0,1.0,2.0,0.0,1.0,0.0,0.0
13.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0
12.0,1.0,4.0,0.0,30.0,1.0,2.0,0.0,1.0,0.0,1.0
9.0,1.0,1.0,0.0,8.0,2.0,2.0,0.0,2.0,0.0,0.0
9.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
301.0,1.0,23.0,0.0,14.0,14.0,1.0,84.0,14.0,20.0,1.0
10.0,1.0,5.0,0.0,24.0,1.0,2.0,0.0,1.0,0.0,0.0
